id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,pdp,masih_dirawat,pulang_dan_sehat,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,2670,49,2621,2493,144,2349,386,297,50,9,30,
LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,1330,24,1306,905,129,776,865,443,123,62,237,
3173061005,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,10,1,9,33,4,29,41,13,17,3,8,
3174071006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,1,0,1,12,12,0,17,0,16,0,1,
3173051001,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,34,0,34,23,5,18,39,14,12,5,8,
3172061001,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,69,0,69,48,11,37,32,10,11,4,7,
3173021003,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,52,1,51,22,5,17,34,9,19,1,5,
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,23,0,23,27,9,18,32,15,11,4,2,
3173061001,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,26,1,25,40,5,35,36,12,10,5,9,
3174051002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,21,2,19,18,6,12,35,15,3,8,9,
3175071004,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,16,0,16,12,4,8,46,20,6,4,16,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,24,2,22,31,7,24,28,12,6,4,6,
3173081004,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,11,0,11,19,2,17,22,4,9,2,7,
3174011003,DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,28,1,27,14,0,14,21,8,4,2,7,
3172061003,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,80,1,79,35,5,30,50,20,6,3,21,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,17,0,17,9,3,6,13,4,6,1,2,
3175081004,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,7,0,7,8,2,6,23,13,7,2,1,
3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,64,5,59,64,25,39,81,44,8,7,22,
3172011005,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,27,1,26,37,5,32,26,13,4,3,6,
3174091005,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,16,0,16,17,2,15,17,7,5,2,3,
3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,29,0,29,20,7,13,29,13,7,2,7,
3175021007,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,22,0,22,17,9,8,22,12,5,0,5,
3174011001,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,10,0,10,11,1,10,15,5,3,3,4,
3174061002,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,25,3,22,15,1,14,21,6,4,6,5,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,27,1,26,15,3,12,23,10,4,6,3,
3171031003,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,8,0,8,10,3,7,13,2,2,2,7,
3173051007,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,19,0,19,19,2,17,13,4,4,1,4,
3173051004,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,19,0,19,6,0,6,13,4,3,0,6,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,16,1,15,13,6,7,20,5,4,3,8,
3174071005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,5,0,5,5,3,2,7,1,5,1,0,
3175031006,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,9,0,9,6,0,6,21,8,1,2,10,
3175061003,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,55,2,53,19,9,10,31,15,4,2,10,
3174011002,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,40,0,40,14,2,12,29,15,3,2,9,
3173021004,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,3,0,3,7,1,6,19,5,5,3,6,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,15,0,15,18,5,13,13,4,3,3,3,
3174021003,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,12,1,11,9,1,8,13,5,4,2,2,
3173071001,DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,26,3,23,20,5,15,32,14,5,4,9,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,99,2,97,54,8,46,31,13,4,5,9,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,6,0,6,5,1,4,17,9,1,1,6,
3175021006,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,28,1,27,26,8,18,33,19,3,4,7,
3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,26,0,26,11,4,7,20,10,3,4,3,
3175051004,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,14,2,12,10,2,8,21,4,4,2,11,
3174051001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,13,0,13,10,3,7,14,7,3,2,2,
3173051006,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,13,1,12,12,2,10,14,8,1,0,5,
3171031002,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,35,4,31,14,8,6,19,5,3,4,7,
3173081001,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,4,0,4,12,4,8,17,7,3,1,6,
3171081001,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,32,1,31,19,8,11,15,3,3,2,7,
3175021002,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,50,1,49,11,5,6,8,1,2,3,2,
3172031002,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,42,5,37,24,5,19,19,6,2,2,9,
3174041006,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,34,1,33,8,5,3,15,8,0,2,5,
3173011002,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,15,0,15,12,1,11,14,6,4,1,3,
3175071003,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,24,0,24,12,4,8,31,15,4,7,5,
3175011003,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,27,0,27,16,7,9,20,12,2,0,6,
3172051002,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,99,3,96,25,0,25,72,20,3,4,45,
3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,17,1,16,11,3,8,12,4,2,2,4,
3172011004,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,27,0,27,6,0,6,16,9,1,1,5,
3175011006,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,50,4,46,19,4,15,32,10,5,3,14,
3174051005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,11,0,11,12,3,9,17,7,2,2,6,
3173071003,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,17,0,17,18,6,12,10,3,4,0,3,
3174101005,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,13,0,13,7,2,5,16,6,2,3,5,
3175091001,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,38,0,38,19,5,14,18,6,5,4,3,
3172061002,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,89,0,89,16,6,10,19,11,2,0,6,
3173061003,DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,27,0,27,20,3,17,14,7,3,0,4,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,12,0,12,8,3,5,25,13,2,2,8,
3174041005,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,53,1,52,10,4,6,27,12,2,4,9,
3174051006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,15,0,15,13,3,10,8,3,2,3,0,
3175071002,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,26,1,25,12,5,7,16,4,3,3,6,
3175011001,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,20,2,18,15,4,11,14,6,3,1,4,
3174071009,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,17,3,14,17,2,15,7,4,1,0,2,
3175021005,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,18,2,16,10,3,7,16,8,4,0,4,
3174091001,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,21,0,21,18,4,14,15,4,6,1,4,
3174061003,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,18,0,18,19,2,17,24,13,5,1,5,
3172021002,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,44,2,42,37,8,29,23,7,1,4,11,
3175101007,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,10,0,10,17,7,10,8,6,1,0,1,
3173051003,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,9,0,9,14,2,12,8,3,3,1,1,
3174021006,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,8,0,8,10,0,10,7,1,3,1,2,
3175071007,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,10,1,9,6,1,5,14,3,0,4,7,
3175031008,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,7,1,6,4,3,1,8,3,3,1,1,
3171081002,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,38,0,38,6,6,0,15,3,3,4,5,
3174101001,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,5,0,5,6,1,5,9,2,2,3,2,
3175061006,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,5,0,5,9,5,4,6,0,2,2,2,
3174101004,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,6,0,6,9,2,7,6,1,2,1,2,
3175051003,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,5,0,5,7,3,4,4,2,1,1,0,
3174061005,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,17,0,17,15,5,10,6,1,1,3,1,
3174031003,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,71,0,71,13,6,7,15,5,0,4,6,
3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,16,2,14,17,6,11,9,3,6,0,0,
3174101003,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,31,0,31,7,1,6,13,7,3,1,2,
3173071004,DKI JAKARTA,JAKARTA BARAT,PALMERAH,JATI PULO,11,0,11,14,2,12,14,7,3,1,3,
3171061002,DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,19,0,19,7,2,5,17,5,2,1,9,
3173021002,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,7,0,7,10,1,9,8,2,3,1,2,
3173021006,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,18,0,18,9,2,7,8,2,2,1,3,
3175041001,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,6,0,6,2,0,2,9,1,1,2,5,
3173011005,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KAPUK,14,1,13,11,1,10,19,10,2,4,3,
3173021007,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,18,2,16,10,1,9,18,10,3,2,3,
3174091003,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,9,0,9,9,3,6,9,4,1,1,3,
3171051003,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,77,1,76,31,2,29,7,5,1,1,0,
3173021005,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,20,0,20,10,1,9,20,8,5,3,4,
3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,10,0,10,2,2,0,17,8,0,3,6,
3174021002,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,12,0,12,4,0,4,3,0,1,2,0,
3173081006,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,9,1,8,9,3,6,17,4,2,0,11,
3173081005,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,JOGLO,10,0,10,9,1,8,9,6,3,0,0,
3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,22,0,22,12,4,8,9,4,3,0,2,
3173081002,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,11,2,9,13,4,9,12,7,3,0,2,
