id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,odp,proses_pemantauan,selesai_pemantauan,pdp,masih_dirawat,pulang_dan_sehat,positif,dirawat,sembuh,meninggal,self_isolation,keterangan
BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,BELUM DIKETAHUI,1232,91,1141,1073,172,901,806,749,6,22,29,
LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,LUAR DKI JAKARTA,460,78,382,290,185,105,392,204,25,33,130,
3173061005,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,3,1,2,12,11,1,28,6,7,3,12,
3174071006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,1,0,1,12,12,0,16,0,14,0,2,
3173051001,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,3,0,3,13,11,2,21,9,4,2,6,
3172061001,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,7,1,6,19,17,2,18,3,4,4,7,
3173021003,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,20,14,6,10,10,0,18,6,7,0,5,
3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,10,1,9,13,11,2,20,12,1,2,5,
3173061001,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,8,0,8,12,10,2,23,10,2,3,8,
3174051002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,16,3,13,8,7,1,25,9,0,7,9,
3175071004,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,14,1,13,6,5,1,28,12,0,4,12,
3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,17,2,15,22,15,7,16,6,4,3,3,
3173081004,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,9,2,7,8,6,2,12,6,2,2,2,
3174011003,DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,8,1,7,9,5,4,14,9,1,1,3,
3172061003,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,32,15,17,20,16,4,29,14,2,3,10,
3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,7,0,7,7,3,4,8,2,4,1,1,
3175081004,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,2,0,2,6,5,1,10,5,2,1,2,
3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,24,13,11,24,16,8,21,12,1,3,5,
3172011005,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,14,6,8,16,10,6,14,8,2,2,2,
3174091005,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,6,0,6,9,7,2,9,2,0,1,6,
3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,4,0,4,10,8,2,10,4,1,1,4,
3175021007,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,10,1,9,14,8,6,13,6,2,0,5,
3174011001,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,4,0,4,1,0,1,13,8,1,1,3,
3174061002,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,15,4,11,10,6,4,14,4,2,4,4,
3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,17,2,15,10,8,2,22,8,1,7,6,
3171031003,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,6,3,3,8,5,3,7,1,1,1,4,
3173051007,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,6,1,5,9,6,3,8,5,0,0,3,
3173051004,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,1,1,0,4,3,1,7,2,2,0,3,
3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,12,5,7,10,8,2,14,5,1,1,7,
3174071005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,5,1,4,3,3,0,6,2,3,1,0,
3175031006,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,3,1,2,3,2,1,14,7,0,1,6,
3175061003,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,13,3,10,11,7,4,18,9,2,1,6,
3174011002,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,3,0,3,4,3,1,14,12,0,0,2,
3173021004,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,1,0,1,4,3,1,11,4,3,2,2,
3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,8,0,8,8,7,1,10,5,1,2,2,
3174021003,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,7,1,6,9,4,5,9,3,2,2,2,
3173071001,DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,11,3,8,6,6,0,8,5,1,1,1,
3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,15,1,14,12,8,4,20,11,2,3,4,
3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,2,0,2,5,3,2,11,5,1,1,4,
3175021006,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,14,2,12,17,11,6,20,12,1,3,4,
3171061001,DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,15,8,7,8,6,2,10,7,1,2,0,
3175051004,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,9,4,5,9,5,4,11,3,2,1,5,
3174051001,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,7,1,6,7,4,3,7,3,3,0,1,
3173051006,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,7,1,6,6,4,2,8,6,1,0,1,
3171031002,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,14,4,10,14,12,2,49,40,1,2,6,
3173081001,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,1,0,1,8,6,2,10,3,3,0,4,
3171081001,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,12,0,12,12,6,6,9,5,0,1,3,
3175021002,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,44,1,43,9,7,2,6,1,0,3,2,
3172031002,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,18,5,13,11,10,1,8,6,0,0,2,
3174041006,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,12,2,10,5,3,2,6,4,0,1,1,
3173011002,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,8,0,8,5,2,3,10,5,1,1,3,
3175071003,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,13,2,11,4,4,0,18,14,2,1,1,
3175011003,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,8,0,8,9,9,0,16,11,0,0,5,
3172051002,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,8,4,4,4,2,2,19,4,0,2,13,
3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,10,5,5,8,6,2,7,3,1,2,1,
3172011004,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,10,3,7,3,2,1,8,6,0,1,1,
3175011006,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,18,3,15,7,4,3,16,4,1,1,10,
3174051005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,10,0,10,6,5,1,6,2,2,1,1,
3173071003,DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,5,1,4,7,6,1,5,3,1,0,1,
3174101005,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,5,0,5,4,4,0,6,1,1,2,2,
3175091001,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,14,3,11,7,5,2,10,3,2,3,2,
3172061002,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,59,51,8,9,8,1,12,5,1,0,6,
3173061003,DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,11,2,9,5,3,2,7,5,1,0,1,
3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,12,3,9,4,4,0,11,6,1,1,3,
3174041005,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,13,0,13,8,4,4,8,3,1,3,1,
3174051006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,12,3,9,4,2,2,5,1,1,3,0,
3175071002,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,12,3,9,6,5,1,6,4,0,1,1,
3175011001,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,9,4,5,7,4,3,8,1,2,1,4,
3174071009,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,14,3,11,7,3,4,4,3,1,0,0,
3175021005,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,11,2,9,5,5,0,10,7,0,0,3,
3174091001,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,8,2,6,10,6,4,11,8,2,0,1,
